"Commodity-wise, Market-wise Daily Report on : 08/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Dasuya,1.5,Tonnes,NR,Other,1500,2000,2000,Rs/Quintal
,,,NR,Other,800,1100,1100,Rs/Quintal
,,,NR,Other,500,600,600,Rs/Quintal
Dhuri,0.5,Tonnes,NR,Other,1200,1500,1400,Rs/Quintal
Faridkot,6.58,Tonnes,NR,Kinnow,1025,1800,1650,Rs/Quintal
Firozepur City,3.5,Tonnes,NR,Other,1000,1500,1250,Rs/Quintal
Guru Har Sahai,0.5,Tonnes,NR,Kinnow,1100,1800,1500,Rs/Quintal
Jagraon,2,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Jalalabad,1.5,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Jalandhar City(Jalandhar),158.6,Tonnes,NR,Other,500,1400,900,Rs/Quintal
Khanna,26,Tonnes,NR,Other,800,1800,1400,Rs/Quintal
Kharar,1,Tonnes,NR,Kinnow,1200,1800,1600,Rs/Quintal
Kurali,0.5,Tonnes,NR,Other,1650,1800,1700,Rs/Quintal
Malout,5.5,Tonnes,NR,Kinnow,800,1500,1200,Rs/Quintal
Morinda,0.8,Tonnes,NR,Kinnow,1400,1600,1500,Rs/Quintal
Mukerian,0.52,Tonnes,NR,Kinnow,1000,1700,1400,Rs/Quintal
Muktsar,2,Tonnes,NR,Kinnow,1200,1500,1300,Rs/Quintal
Nawan Shahar(Subzi Mandi),1.2,Tonnes,NR,Other,1500,2500,2200,Rs/Quintal
Patiala,11,Tonnes,NR,Kinnow,500,900,700,Rs/Quintal
Patti,4,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Phagwara,16,Tonnes,NR,Other,1006,1850,1428,Rs/Quintal
Raman,1.6,Tonnes,NR,Other,1500,1800,1750,Rs/Quintal
Ropar,3.7,Tonnes,NR,Other,1500,2000,2000,Rs/Quintal
Sangrur,1.7,Tonnes,NR,Kinnow,1000,1400,1400,Rs/Quintal
,,,NR,Kinnow,500,500,500,Rs/Quintal
Sirhind,6,Tonnes,NR,Other,1200,1800,1400,Rs/Quintal
Sunam,1,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Talwandi Sabo,0.3,Tonnes,NR,Other,1200,1700,1500,Rs/Quintal
Tarantaran,25,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Zira,0.3,Tonnes,NR,Other,1300,1800,1500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),11.2,Tonnes,NR,Other,1000,2200,1700,Rs/Quintal
Sriganganagar(F&V),30,Tonnes,NR,Other,1000,1000,1000,Rs/Quintal
Telangana,,,,,,,,
Gaddiannaram,99.6,Tonnes,NR,Kinnow,1250,3750,1875,Rs/Quintal
Uttar Pradesh,,,,,,,,
Kadhle,0.5,Tonnes,NR,Kinnow,600,700,650,Rs/Quintal
Uttrakhand,,,,,,,,
Dehradoon,77.2,Tonnes,NR,Other,650,900,700,Rs/Quintal
Roorkee,4,Tonnes,NR,Other,400,800,600,Rs/Quintal
Lime,,,,,,,,
Andhra Pradesh,,,,,,,,
Denduluru,5.85,Tonnes,NR,Lime,1500,2400,1900,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",6,Tonnes,NR,Lime,2800,3600,3200,Rs/Quintal
Jamakhandi,9,Tonnes,NR,Lime,300,1095,800,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,1,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Jalgaon,1,Tonnes,NR,Other,1500,2800,2000,Rs/Quintal
Kalyan,NR,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Nagpur,13,Tonnes,NR,Other,2500,3000,2875,Rs/Quintal
Pune,44,Tonnes,NR,Other,700,3700,1400,Rs/Quintal
Solapur,5,Tonnes,NR,Other,1000,2550,1710,Rs/Quintal
Punjab,,,,,,,,
Guru Har Sahai,0.1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.05,Tonnes,NR,Other,3000,3500,3200,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),2.2,Tonnes,NR,Other,1500,2500,2200,Rs/Quintal
Sriganganagar(F&V),3,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Uttar Pradesh,,,,,,,,
Jhansi,2,Tonnes,NR,Lime,2400,2520,2475,Rs/Quintal
Mango,,,,,,,,
Goa,,,,,,,,
Mapusa,2,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
Vadodara(Sayajipura),0.6,Tonnes,NR,Other,5000,10000,5500,Rs/Quintal
,,,NR,Other,5000,10000,5500,Rs/Quintal
Haryana,,,,,,,,
Jhajjar,0.2,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Sirsa,0.1,Tonnes,NR,Other,13000,13000,13000,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,0.5,Tonnes,NR,Other,10000,10000,10000,Rs/Quintal
Punjab,,,,,,,,
Jalandhar City(Jalandhar),0.3,Tonnes,NR,Other,4000,6000,5000,Rs/Quintal
Mousambi(Sweet Lime),,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),2.7,Tonnes,NR,Other,2000,3500,2750,Rs/Quintal
Chattisgarh,,,,,,,,
Durg,27,Tonnes,NR,Other,7000,9000,8000,Rs/Quintal
Rajnandgaon,1,Tonnes,NR,Mousambi,4000,4000,4000,Rs/Quintal
Goa,,,,,,,,
Mapusa,2.2,Tonnes,NR,Mousambi,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
"Ahmedabad(Fruit Market, Naroda)",17.4,Tonnes,NR,Other,3800,4200,4000,Rs/Quintal
Ahmedabad(Manekchowk),0.1,Tonnes,NR,Other,3800,4200,4000,Rs/Quintal
Haryana,,,,,,,,
Ballabhgarh,0.3,Tonnes,NR,Mousambi,2800,3100,3000,Rs/Quintal
"New Grain Market , Rohtak",1.4,Tonnes,NR,Other,2200,3000,2500,Rs/Quintal
Sirsa,0.2,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Taura,0.1,Tonnes,NR,Other,2800,2800,2800,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra,0.4,Tonnes,NR,Other,5000,6000,5500,Rs/Quintal
Kangra(Jassour),0.6,Tonnes,NR,Other,4000,4500,4250,Rs/Quintal
Mandi(Mandi),0.1,Tonnes,NR,Mousambi,5000,5000,5000,Rs/Quintal
Palampur,0.3,Tonnes,NR,Other,4500,5000,5000,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Narwal Jammu (F&V),5,Tonnes,NR,Other,4500,5000,4750,Rs/Quintal
Rajouri (F&V),0.2,Tonnes,NR,Mousambi,4000,5000,4500,Rs/Quintal
Samba,0.4,Tonnes,NR,Mousambi,4500,5000,4750,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",30,Tonnes,NR,Mousambi,2000,3000,2500,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),2,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.1,Tonnes,NR,Other,3800,3800,3800,Rs/Quintal
Jalandhar City(Jalandhar),2.4,Tonnes,NR,Other,2400,2800,2600,Rs/Quintal
Malout,0.4,Tonnes,NR,Mousambi,3200,3800,3500,Rs/Quintal
Patti,2,Tonnes,NR,Other,3000,3400,3200,Rs/Quintal
Quadian,0.3,Tonnes,NR,Other,2600,2800,2700,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),NR,Tonnes,NR,Other,2400,3000,2800,Rs/Quintal
Telangana,,,,,,,,
Gaddiannaram,36,Tonnes,NR,Mousambi,500,1700,1100,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,30,Tonnes,NR,Mousambi,2280,2380,2310,Rs/Quintal
Aligarh,7,Tonnes,NR,Mousambi,2250,2350,2300,Rs/Quintal
Azamgarh,11.5,Tonnes,NR,Mousambi,2200,2360,2285,Rs/Quintal
Baberu,0.3,Tonnes,NR,Mousambi,2370,2515,2450,Rs/Quintal
Bahraich,2.4,Tonnes,NR,Mousambi,3110,3570,3450,Rs/Quintal
Barabanki,2.5,Tonnes,NR,Mousambi,2200,2310,2270,Rs/Quintal
Bareilly,4.5,Tonnes,NR,Mousambi,2425,2475,2450,Rs/Quintal
Basti,3.5,Tonnes,NR,Mousambi,2230,2300,2270,Rs/Quintal
Bijnaur,1,Tonnes,NR,Mousambi,2200,2330,2270,Rs/Quintal
Bindki,1.2,Tonnes,NR,Mousambi,2900,3100,3000,Rs/Quintal
Dadri,3,Tonnes,NR,Mousambi,2350,2450,2400,Rs/Quintal
Etawah,3,Tonnes,NR,Mousambi,2300,2700,2500,Rs/Quintal
Farukhabad,NR,Tonnes,NR,Mousambi,2400,2600,2500,Rs/Quintal
Fatehabad,14,Tonnes,NR,Mousambi,2300,2350,2320,Rs/Quintal
Gazipur,5,Tonnes,NR,Mousambi,2805,2845,2825,Rs/Quintal
Gonda,1.5,Tonnes,NR,Mousambi,2890,2910,2900,Rs/Quintal
Gorakhpur,32.5,Tonnes,NR,Mousambi,2200,2500,2340,Rs/Quintal
Hapur,8,Tonnes,NR,Other,2050,2250,2160,Rs/Quintal
Hasanpur,0.2,Tonnes,NR,Mousambi,2200,2400,2300,Rs/Quintal
Jafarganj,0.4,Tonnes,NR,Mousambi,3450,3600,3500,Rs/Quintal
Jaunpur,2.1,Tonnes,NR,Mousambi,4000,4160,4100,Rs/Quintal
Kanpur(Grain),35,Tonnes,NR,Mousambi,2800,2900,2860,Rs/Quintal
Karnailganj,0.25,Tonnes,NR,Mousambi,2800,2850,2820,Rs/Quintal
Karvi,0.6,Tonnes,NR,Mousambi,2400,2550,2480,Rs/Quintal
Kasganj,1.8,Tonnes,NR,Mousambi,2540,2600,2560,Rs/Quintal
Kosikalan,7,Tonnes,NR,Mousambi,2300,2450,2400,Rs/Quintal
Lalitpur,5,Tonnes,NR,Mousambi,3000,3400,3180,Rs/Quintal
Lucknow,80,Tonnes,NR,Mousambi,2050,2250,2150,Rs/Quintal
Mathura,20,Tonnes,NR,Mousambi,2300,2500,2400,Rs/Quintal
Muradabad,8,Tonnes,NR,Mousambi,2400,2600,2500,Rs/Quintal
Muzzafarnagar,6,Tonnes,NR,Mousambi,2300,2400,2335,Rs/Quintal
Naugarh,1,Tonnes,NR,Mousambi,2250,2315,2280,Rs/Quintal
Pilibhit,7,Tonnes,NR,Mousambi,2420,2460,2440,Rs/Quintal
Raibareilly,0.5,Tonnes,NR,Mousambi,2975,3050,3000,Rs/Quintal
Shahganj,1,Tonnes,NR,Mousambi,2640,2800,2700,Rs/Quintal
Shahjahanpur,14,Tonnes,NR,Mousambi,1850,1950,1910,Rs/Quintal
Siyana,0.2,Tonnes,NR,Mousambi,1150,1250,1200,Rs/Quintal
Sultanpur,3,Tonnes,NR,Mousambi,2650,2690,2670,Rs/Quintal
Unnao,0.3,Tonnes,NR,Mousambi,1650,1750,1700,Rs/Quintal
Uttrakhand,,,,,,,,
Haldwani,2.2,Tonnes,NR,Other,1560,1760,1660,Rs/Quintal
Kashipur,1.4,Tonnes,NR,Mousambi,1500,1600,1550,Rs/Quintal
West Bengal,,,,,,,,
Mechua,222.5,Tonnes,NR,Other,3800,4700,4300,Rs/Quintal
,,,NR,Other,3600,4400,4000,Rs/Quintal
,,,NR,Other,3300,4200,3800,Rs/Quintal
Orange,,,,,,,,
Chattisgarh,,,,,,,,
Durg,13,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Rajnandgaon,1,Tonnes,NR,Orange,3500,3500,3500,Rs/Quintal
Goa,,,,,,,,
Mapusa,4.5,Tonnes,NR,Orange,3000,3000,3000,Rs/Quintal
Haryana,,,,,,,,
Gohana,0.5,Tonnes,NR,Other,3500,4000,3500,Rs/Quintal
Jhajjar,0.1,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra,0.4,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Kangra(Jassour),1,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Kullu,0.4,Tonnes,NR,Other,5200,6000,5500,Rs/Quintal
Mandi(Mandi),0.2,Tonnes,NR,Orange,3500,3500,3500,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Narwal Jammu (F&V),5,Tonnes,NR,Nagpuri,5000,5500,5250,Rs/Quintal
Rajouri (F&V),0.3,Tonnes,NR,Other,3000,3500,3250,Rs/Quintal
Samba,0.7,Tonnes,NR,Nagpuri,4000,4500,4250,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",74,Tonnes,NR,Orange,2000,2800,2400,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,0.5,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),2,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Maharashtra,,,,,,,,
Amrawati(Frui & Veg. Market),7,Tonnes,NR,Other,1600,2400,2000,Rs/Quintal
Chandrapur(Ganjwad),5,Tonnes,NR,Other,1200,3000,1800,Rs/Quintal
Fruit Market,433,Tonnes,NR,Other,1400,3400,2400,Rs/Quintal
Jalgaon,1,Tonnes,NR,Other,800,1500,1000,Rs/Quintal
Kalyan,NR,Tonnes,NR,Other,2000,3200,3100,Rs/Quintal
Karad,1,Tonnes,NR,Other,2500,3000,3000,Rs/Quintal
Nagpur,9,Tonnes,NR,Other,800,2100,1775,Rs/Quintal
Nasik,41,Tonnes,NR,Other,1000,3000,2300,Rs/Quintal
Pune,11,Tonnes,NR,Other,1200,6300,3300,Rs/Quintal
"Sangli(Phale, Bhajipura Market)",2,Tonnes,NR,Other,1000,3000,2000,Rs/Quintal
Manipur,,,,,,,,
Thoubal,0.4,Tonnes,NR,Other,7200,7500,7500,Rs/Quintal
Odisha,,,,,,,,
Bonai,0.3,Tonnes,NR,Other,6000,8000,8000,Rs/Quintal
,,,NR,Other,6000,8000,8000,Rs/Quintal
,,,NR,Other,6000,8000,8000,Rs/Quintal
Punjab,,,,,,,,
Jagraon,0.5,Tonnes,NR,Other,3300,4000,3600,Rs/Quintal
Jalandhar City(Jalandhar),1.5,Tonnes,NR,Other,2000,3600,2600,Rs/Quintal
Khanna,0.4,Tonnes,NR,Orange,2000,4000,3000,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.2,Tonnes,NR,Other,1500,2500,2200,Rs/Quintal
Rajasthan,,,,,,,,
Alwar(FV),0.4,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Chittorgarh,1.2,Tonnes,NR,Other,1900,2500,2200,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,8,Tonnes,NR,Orange,1520,1540,1530,Rs/Quintal
Ballia,2.5,Tonnes,NR,Nagpuri,2480,2600,2540,Rs/Quintal
Gorakhpur,25,Tonnes,NR,Orange,2100,2375,2225,Rs/Quintal
Jhansi,1.8,Tonnes,NR,Orange,2300,2415,2375,Rs/Quintal
Konch,2.5,Tonnes,NR,Darjeeling,2200,2550,2400,Rs/Quintal
Lalitpur,1.5,Tonnes,NR,Orange,3000,3200,3100,Rs/Quintal
Pratapgarh,2,Tonnes,NR,Nagpuri,2250,2285,2260,Rs/Quintal
Ruperdeeha,3,Tonnes,NR,Orange,NR,3000,2800,Rs/Quintal
Unnao,1,Tonnes,NR,Orange,1500,1650,1550,Rs/Quintal
Uttrakhand,,,,,,,,
Haldwani,15.9,Tonnes,NR,Other,1648,1848,1748,Rs/Quintal
Haridwar Union,2,Tonnes,NR,Other,1000,1500,1300,Rs/Quintal
Kashipur,0.5,Tonnes,NR,Orange,1400,1600,1500,Rs/Quintal
Kotadwara,2.6,Tonnes,NR,Other,1200,1700,1400,Rs/Quintal
,,,NR,Other,1200,1700,1400,Rs/Quintal
,,,NR,Other,1200,1700,1400,Rs/Quintal
Rishikesh,1.5,Tonnes,NR,Other,1240,1600,1540,Rs/Quintal
West Bengal,,,,,,,,
Darjeeling,0.15,Tonnes,NR,Darjeeling,7200,8800,8000,Rs/Quintal
,,,NR,Darjeeling,4800,6400,5600,Rs/Quintal
,,,NR,Darjeeling,3200,4800,4000,Rs/Quintal
Mechua,190,Tonnes,NR,Other,3900,4800,4500,Rs/Quintal
,,,NR,Other,3700,4600,4200,Rs/Quintal
,,,NR,Other,3500,4300,3800,Rs/Quintal
Siliguri,45,Tonnes,NR,Darjeeling,8000,10000,9000,Rs/Quintal
,,,NR,Darjeeling,7000,8000,7500,Rs/Quintal
,,,NR,Darjeeling,6500,7500,7000,Rs/Quintal
,,,NR,Nagpuri,6500,7500,7000,Rs/Quintal
,,,NR,Nagpuri,6000,7000,6500,Rs/Quintal
,,,NR,Nagpuri,5500,6500,6000,Rs/Quintal
Papaya,,,,,,,,
Goa,,,,,,,,
Mapusa,6,Tonnes,NR,Papaya,800,900,850,Rs/Quintal
Gujarat,,,,,,,,
"Ahmedabad(Fruit Market, Naroda)",7,Tonnes,NR,Other,900,1100,1000,Rs/Quintal
Bharuch,3.5,Tonnes,NR,Other,500,700,600,Rs/Quintal
Haryana,,,,,,,,
Ballabhgarh,30,Tonnes,NR,Papaya,1000,1500,1200,Rs/Quintal
Pataudi,2,Tonnes,NR,Other,1000,1000,1000,Rs/Quintal
Shahabad,0.2,Tonnes,NR,Papaya,1425,1425,1425,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.2,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Dhanotu (Mandi),0.2,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Hamirpur,0.13,Tonnes,NR,Other,2100,2500,2400,Rs/Quintal
Kangra,0.2,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Kangra(Jaisinghpur),0.05,Tonnes,NR,Other,2200,2200,2200,Rs/Quintal
Kangra(Jassour),0.3,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Kullu,0.5,Tonnes,NR,Other,2500,3000,2700,Rs/Quintal
Mandi(Mandi),0.2,Tonnes,NR,Papaya,2000,3200,3000,Rs/Quintal
Palampur,0.6,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Paonta Sahib,0.1,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Solan,0.05,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Narwal Jammu (F&V),18,Tonnes,NR,Other,1000,1500,1250,Rs/Quintal
Rajouri (F&V),0.5,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",14,Tonnes,NR,Papaya,500,1000,800,Rs/Quintal
Channapatana,NR,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Ramanagara,1,Tonnes,NR,Papaya,1000,1200,1100,Rs/Quintal
Kerala,,,,,,,,
Koovapadi,0.75,Tonnes,NR,Papaya,1500,2000,1800,Rs/Quintal
,,,NR,Papaya,1200,1400,1300,Rs/Quintal
,,,NR,Papaya,700,1100,1000,Rs/Quintal
Mazhuvannur,40,Tonnes,NR,Other,1200,1700,1400,Rs/Quintal
Madhya Pradesh,,,,,,,,
Dhar(F&V),1.5,Tonnes,NR,Other,1000,1600,1400,Rs/Quintal
Harda(F&V),10,Tonnes,NR,Papaya,700,900,800,Rs/Quintal
Lashkar(F&V),13,Tonnes,NR,Papaya,400,500,450,Rs/Quintal
Ujjain(F&V),4,Tonnes,NR,Papaya,600,600,600,Rs/Quintal
Punjab,,,,,,,,
Abohar,2,Tonnes,NR,Papaya,600,1800,1500,Rs/Quintal
Barnala,0.2,Tonnes,NR,Other,1100,1500,1300,Rs/Quintal
Bassi Pathana,0.1,Tonnes,NR,Papaya,2200,2500,2500,Rs/Quintal
Dasuya,0.8,Tonnes,NR,Other,1200,1500,1500,Rs/Quintal
,,,NR,Other,800,1000,1000,Rs/Quintal
Faridkot,0.34,Tonnes,NR,Papaya,2500,3000,2500,Rs/Quintal
Firozepur City,0.5,Tonnes,NR,Other,1500,1800,1650,Rs/Quintal
Jagraon,1.5,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Nabha,14,Tonnes,NR,Other,900,1300,1100,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.1,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Patti,1,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Sunam,0.3,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Zira,0.1,Tonnes,NR,Papaya,1300,1800,1500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),19.8,Tonnes,NR,Other,700,1300,1000,Rs/Quintal
Alwar(FV),9.5,Tonnes,NR,Other,2200,2600,2400,Rs/Quintal
Jalore,1.6,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Sriganganagar(F&V),5,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,10,Tonnes,NR,Papaya,1510,1515,1511,Rs/Quintal
Agra,45,Tonnes,NR,Papaya,1050,1150,1100,Rs/Quintal
Aligarh,65,Tonnes,NR,Papaya,950,1050,1000,Rs/Quintal
Azamgarh,2.2,Tonnes,NR,Papaya,2050,2160,2105,Rs/Quintal
Badayoun,15,Tonnes,NR,Papaya,1100,1400,1250,Rs/Quintal
Bahraich,2,Tonnes,NR,Papaya,1850,2050,1940,Rs/Quintal
Barabanki,2.2,Tonnes,NR,Papaya,2000,2200,2100,Rs/Quintal
Baraut,0.2,Tonnes,NR,Papaya,1050,1150,1100,Rs/Quintal
Bareilly,45,Tonnes,NR,Papaya,1700,1750,1720,Rs/Quintal
Bijnaur,1.2,Tonnes,NR,Papaya,1240,1350,1300,Rs/Quintal
Buland Shahr,6,Tonnes,NR,Papaya,1200,2000,1280,Rs/Quintal
Dadri,5,Tonnes,NR,Papaya,1740,1830,1780,Rs/Quintal
Dhanura,0.9,Tonnes,NR,Papaya,1000,1050,1000,Rs/Quintal
Farukhabad,NR,Tonnes,NR,Papaya,1300,1500,1400,Rs/Quintal
Fatehabad,15,Tonnes,NR,Papaya,1000,1100,1050,Rs/Quintal
Fatehpur Sikri,0.1,Tonnes,NR,Papaya,1700,1750,1730,Rs/Quintal
Firozabad,10,Tonnes,NR,Papaya,600,800,700,Rs/Quintal
Gangoh,0.1,Tonnes,NR,Papaya,2145,2170,2165,Rs/Quintal
Gorakhpur,35,Tonnes,NR,Papaya,1800,1910,1850,Rs/Quintal
Haathras,3,Tonnes,NR,Papaya,800,900,850,Rs/Quintal
Hapur,6,Tonnes,NR,Papaya,1400,1550,1450,Rs/Quintal
Jahangirabad,0.4,Tonnes,NR,Papaya,2050,2150,2100,Rs/Quintal
Jarar,0.4,Tonnes,NR,Papaya,1100,1200,1150,Rs/Quintal
Jhansi,8,Tonnes,NR,Papaya,1450,1500,1485,Rs/Quintal
Jhijhank,6,Tonnes,NR,Other,1000,1100,1050,Rs/Quintal
Kanpur(Grain),300,Tonnes,NR,Papaya,1325,1450,1410,Rs/Quintal
Khairagarh,1.5,Tonnes,NR,Papaya,2200,2300,2250,Rs/Quintal
Khurja,20,Tonnes,NR,Papaya,1300,1400,1340,Rs/Quintal
Lakhimpur,7,Tonnes,NR,Papaya,1850,1950,1910,Rs/Quintal
Lalitpur,15,Tonnes,NR,Papaya,800,1000,865,Rs/Quintal
Lucknow,70,Tonnes,NR,Papaya,1730,1775,1750,Rs/Quintal
Mainpuri,2.5,Tonnes,NR,Papaya,1000,1200,1100,Rs/Quintal
Mathura,35,Tonnes,NR,Papaya,1200,1400,1300,Rs/Quintal
Mawana,1,Tonnes,NR,Papaya,1500,1700,1600,Rs/Quintal
Meerut,38,Tonnes,NR,Papaya,900,1050,970,Rs/Quintal
Muradabad,30,Tonnes,NR,Papaya,800,900,850,Rs/Quintal
Muzzafarnagar,5,Tonnes,NR,Papaya,1010,1100,1060,Rs/Quintal
Nanuta,0.35,Tonnes,NR,Papaya,1500,1700,1600,Rs/Quintal
Pilibhit,8.5,Tonnes,NR,Papaya,1710,1750,1730,Rs/Quintal
Pukhrayan,2,Tonnes,NR,Papaya,1560,1760,1660,Rs/Quintal
Raibareilly,2.5,Tonnes,NR,Papaya,1775,1820,1800,Rs/Quintal
Ruperdeeha,2,Tonnes,NR,Papaya,NR,1700,1600,Rs/Quintal
Shamli,10,Tonnes,NR,Papaya,1000,1100,1050,Rs/Quintal
Shikohabad,10,Tonnes,NR,Papaya,1680,1725,1700,Rs/Quintal
Sikanderabad,10.6,Tonnes,NR,Papaya,800,1000,850,Rs/Quintal
Sirsaganj,2,Tonnes,NR,Papaya,1780,1980,1880,Rs/Quintal
Thanabhawan,0.2,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Tundla,1.6,Tonnes,NR,Papaya,1600,1650,1620,Rs/Quintal
Unnao,1.2,Tonnes,NR,Papaya,1850,2000,1900,Rs/Quintal
Uttrakhand,,,,,,,,
Haldwani,0.8,Tonnes,NR,Other,1450,1650,1550,Rs/Quintal
Haridwar Union,14,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Kashipur,0.5,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Vikasnagar,0.5,Tonnes,NR,Other,1000,1000,1000,Rs/Quintal
Pineapple,,,,,,,,
Goa,,,,,,,,
Mapusa,8.8,Tonnes,NR,Pine Apple,1200,1300,1250,Rs/Quintal
Gujarat,,,,,,,,
"Ahmedabad(Fruit Market, Naroda)",27,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Ahmedabad(Manekchowk),0.1,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Haryana,,,,,,,,
Ladwa,0.2,Tonnes,NR,Pine Apple,2000,2500,2200,Rs/Quintal
Shahzadpur,0.1,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra,0.1,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Kangra(Jassour),0.3,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Narwal Jammu (F&V),18,Tonnes,NR,Pine Apple,2000,3000,2500,Rs/Quintal
Karnataka,,,,,,,,
"Binny Mill (F&V), Bangalore",24,Tonnes,NR,Pine Apple,600,1500,1000,Rs/Quintal
Kerala,,,,,,,,
Mazhuvannur,1.26,Tonnes,NR,Pine Apple,1400,2000,1800,Rs/Quintal
Moovattupuzha,15,Tonnes,NR,Pine Apple,1950,2300,2100,Rs/Quintal
Nedumkandam,0.4,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Maharashtra,,,,,,,,
Chandrapur(Ganjwad),16,Tonnes,NR,Other,30,50,40,Rs/Quintal
Fruit Market,247,Tonnes,NR,Other,900,2900,1900,Rs/Quintal
Nagpur,22,Tonnes,NR,Other,1000,3500,2875,Rs/Quintal
Pune,14,Tonnes,NR,Other,700,2000,1000,Rs/Quintal
"Sangli(Phale, Bhajipura Market)",6,Tonnes,NR,Other,833,4583,2708,Rs/Quintal
Punjab,,,,,,,,
Jagraon,0.8,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Jalandhar City(Jalandhar),10,Tonnes,NR,Other,1500,1800,1600,Rs/Quintal
Malout,0.3,Tonnes,NR,Pine Apple,2000,3800,3000,Rs/Quintal
Ropar,1,Tonnes,NR,Other,1900,2300,2100,Rs/Quintal
Sirhind,0.2,Tonnes,NR,Other,1600,2000,1800,Rs/Quintal
Rajasthan,,,,,,,,
